,,,,,,,,,,,,,,,,Ultraserv Automated Services
,,,,,,,,,,,,,,,,"16722 Parkside Ave, "
,,,,,,,,,,,,,,,,"Cerritos, CA, 90703"
Sales By Products Report,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Date,,,,End Date,,,,,,,,,,,Report Date,
2025-12-08,,,,2025-12-22,,,,,,,,,,,12-23-2025 04:03:38 PST,
,,,,,,,,,,,,,,,,
Micromarket,Product,Category,Cost,Selling Price,Total Sold,Total Sales,Sales Tax,Container Deposit,Other Tax,Other Fees,COGS,Subsidy,Gift Amount,Gross Sales,Total COGS,
Holiday Inn Express & Suites Ventura,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,3,16.5,0,0,0,0,2.58,,0,16.5,2.58,
Staybridge Suites Palmdale,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,2,10.5,0,0,0,0,1.72,,0,10.5,1.72,
WorldMark Big Bear,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Comfort Inn - Encinitas Near Legoland,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Best Western Plus Meridian Market,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,1,5.5,0,0,0,0,0.86,,0,5.5,0.86,
Holiday Inn Oxnard-Ventura,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5,5,25,0,0,0,0,4.3,,0,25,4.3,
Embassy Suites by Hilton Anaheim North,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.75,7,40.25,0,0,0,0,6.02,,0,40.25,6.02,
San Manuel Service Center,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,1.99,2,3.98,0,0,0,0,1.72,,0,3.98,1.72,
Motel 6 Carson,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,1,5.5,0,0,0,0,0.86,,0,5.5,0.86,
Holiday Inn Santa Ana,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,1,5.5,0,0,0,0,0.86,,0,5.5,0.86,
Club Wyndham Harbour Lights,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
BLVD Hotel & Spa,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.35,1,5.35,0,0,0,0,0.86,,0,5.35,0.86,
Best Western Plus West Covina Inn,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Best Western Plus Heritage Inn Rancho Cucamonga,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Holiday Inn Express & Suites Chatsworth,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
WorldMark Palm Springs Plaza Resort & Spa,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
SureStay Hotel by Best Western Beverly Hills,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,2,10.5,0,0,0,0,1.72,,0,10.5,1.72,
Fairfield Inn/TownePlace Suites Barstow,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,4,22,0,0,0,0,3.44,,0,22,3.44,
Holiday Inn Hotel & Suites Monterey Park,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,5,27.5,0,0,0,0,4.3,,0,27.5,4.3,
Holiday Inn Express & Suites Corona,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,2,10.5,0,0,0,0,1.72,,0,10.5,1.72,
Ayres Hotel Anaheim,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,4,22,0,0,0,0,3.44,,0,22,3.44,
Del Sol Inn Anaheim,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,2,11,0,0,0,0,1.72,,0,11,1.72,
Motel 6 Westminster North,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Crowne Plaza San Diego-Mission Valley,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,1,5.5,0,0,0,0,0.86,,0,5.5,0.86,
Comfort Suites Oceanside Camp Pendleton,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Ayres Suites Yorba Linda,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,5,26.25,0,0,0,0,4.3,,0,26.25,4.3,
Holiday Inn & Suites Anaheim,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.75,7,40.25,0,0,0,0,6.02,,0,40.25,6.02,
Quality Inn Placentia Anaheim Fullerton,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,3,15.75,0,0,0,0,2.58,,0,15.75,2.58,
Quality Inn & Suites Camarillo-Oxnard,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,1,5.5,0,0,0,0,0.86,,0,5.5,0.86,
Fairfield by Marriott Anaheim North-Buena Park,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,3,15.75,0,0,0,0,2.58,,0,15.75,2.58,
Motel 6 Carlsbad,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Ayres Hotel Chino Hills,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,2,11,0,0,0,0,1.72,,0,11,1.72,
Ayres Hotel and Spa Mission Viejo,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,3.3,2,6.6,0,0,0,0,1.72,,0,6.6,1.72,
Ayres Hotel and Spa Mission Viejo,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,4,22,0,0,0,0,3.44,,0,22,3.44,
Anaheim Desert Inn and Suites,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,5,27.5,0,0,0,0,4.3,,0,27.5,4.3,
Sheraton Gateway Los Angeles Hotel,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,6.5,9,58.5,0,0,0,0,7.74,,0,58.5,7.74,
Hyatt Regency Los Angeles International Airport,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,6.5,8,52,0,0,0,0,6.88,,0,52,6.88,
Comfort Suites Barstow,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,1,5.25,0,0,0,0,0.86,,0,5.25,0.86,
Hilton Garden Inn-Home2 Suites Anaheim Resort,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.75,2,11.5,0,0,0,0,1.72,,0,11.5,1.72,
The Anza A Calabasas Hotel,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,6.5,1,6.5,0,0,0,0,0.86,,0,6.5,0.86,
Best Western Plus LA Mid-Town Hotel,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.25,5,26.25,0,0,0,0,4.3,,0,26.25,4.3,
E-Central Downtown Los Angeles Hotel,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5,3,15,0,0,0,0,2.58,,0,15,2.58,
DoubleTree by Hilton Hotel Los Angeles - Rosemead,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,2,11,0,0,0,0,1.72,,0,11,1.72,
Hyatt House Los Angeles-LAX-Manhattan Beach,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.75,1,5.75,0,0,0,0,0.86,,0,5.75,0.86,
Ayres Suites Mission Viejo - Lake Forest,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,2,11,0,0,0,0,1.72,,0,11,1.72,
The Westin Pasadena,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,6.5,8,52,0,0,0,0,6.88,,0,52,6.88,
"Sandbourne Santa Monica, Autograph Collection",Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,6.5,5,32.5,0,0,0,0,4.3,,0,32.5,4.3,
Best Western Plus Marina Shores Hotel,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.5,3,16.5,0,0,0,0,2.58,,0,16.5,2.58,
Motel 6 Los Angeles - LAX,Albanese Gummi Bears 12 Flavor - 3.5oz,Candy,0.86,5.75,1,5.75,0,0,0,0,0.86,,0,5.75,0.86,
Holiday Inn Ontario Airport Market,Alka Seltzer,Sundry Items,1.87,6,2,12,1.05,0,0,0,3.74,,0,13.05,4.79,
City Express Rancho Cucamonga,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.41,0,0,0,1.87,,0,5.66,2.28,
Holiday Inn Express San Clemente,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.41,0,0,0,1.87,,0,5.66,2.28,
Miyako LA Downtown Market,Alka Seltzer,Sundry Items,1.87,6,1,6,0.58,0,0,0,1.87,,0,6.58,2.46,
Marina Inn Market,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.41,0,0,0,1.87,,0,5.66,2.28,
Best Western - Glendora Market,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.56,0,0,0,1.87,,0,5.81,2.43,
Holiday Inn Diamond Bar-Pomona,Alka Seltzer,Sundry Items,1.87,6,1,6,0.58,0,0,0,1.87,,0,6.58,2.46,
Best Western Plus LAX Market,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.54,0,0,0,1.87,,0,5.79,2.41,
Best Western Plus Stovall's Inn,Alka Seltzer,Sundry Items,1.87,6.25,1,6.25,0.48,0,0,0,1.87,,0,6.73,2.35,
Holiday Inn Oceanside Camp Pendleton Area,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.43,0,0,0,1.87,,0,5.68,2.3,
Holiday Inn Express Port Hueneme,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.46,0,0,0,1.87,,0,5.71,2.33,
Embassy Suites by Hilton Anaheim North,Alka Seltzer,Sundry Items,1.87,6.25,1,6.25,0.48,0,0,0,1.87,,0,6.73,2.35,
Club Wyndham Oceanside Pier Resort,Alka Seltzer,Sundry Items,1.87,6,1,6,0.49,0,0,0,1.87,,0,6.5,2.37,
Motel 6 Carson,Alka Seltzer,Sundry Items,1.87,6,1,6,0.63,0,0,0,1.87,,0,6.63,2.5,
Best Western Plus Heritage Inn Rancho Cucamonga,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.41,0,0,0,1.87,,0,5.66,2.28,
Holiday Inn Hotel & Suites Monterey Park,Alka Seltzer,Sundry Items,1.87,6,1,6,0.63,0,0,0,1.87,,0,6.63,2.5,
Holiday Inn & Suites Barstow,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.46,0,0,0,1.87,,0,5.71,2.33,
Ramada by Wyndham Hawthorne-LA Stadium,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.55,0,0,0,1.87,,0,5.8,2.42,
Residence Inn San Diego North San Marcos,Alka Seltzer,Sundry Items,1.87,6,2,12,1.05,0,0,0,3.74,,0,13.05,4.79,
La Quinta Inn and Suites La Habra,Alka Seltzer,Sundry Items,1.87,5.25,1,5.25,0.46,0,0,0,1.87,,0,5.71,2.33,
Hyatt Regency Los Angeles International Airport,Alka Seltzer,Sundry Items,1.87,6,2,12,1.17,0,0,0,3.74,,0,13.17,4.91,
Hilton Garden Inn-Home2 Suites Anaheim Resort,Alka Seltzer,Sundry Items,1.87,6.25,1,6.25,0.48,0,0,0,1.87,,0,6.73,2.35,
E-Central Downtown Los Angeles Hotel,Alka Seltzer,Sundry Items,1.87,6.25,1,6.25,0.61,0,0,0,1.87,,0,6.86,2.48,
The Westin Pasadena,Alka Seltzer,Sundry Items,1.87,6.5,1,6.5,0.68,0,0,0,1.87,,0,7.18,2.55,
Miyako Torrance Market,SnakClub Almonds Raw Premium Pack,Nuts,2.37,6.75,2,13.5,0,0,0,0,4.74,,0,13.5,4.74,
Best Western Plus Stovall's Inn,SnakClub Almonds Raw Premium Pack,Nuts,2.37,7.5,1,7.5,0,0,0,0,2.37,,0,7.5,2.37,
Hotel Dena,SnakClub Almonds Raw Premium Pack,Nuts,2.37,6.75,3,20.25,0,0,0,0,7.11,,0,20.25,7.11,
Crowne Plaza Costa Mesa Orange County,SnakClub Almonds Raw Premium Pack,Nuts,2.37,7.5,1,7.5,0,0,0,0,2.37,,0,7.5,2.37,
The Westin Long Beach,SnakClub Almonds Raw Premium Pack,Nuts,2.37,6.75,2,13.5,0,0,0,0,4.74,,0,13.5,4.74,
San Manuel Service Center,SnakClub Almonds Raw Premium Pack,Nuts,2.37,3.99,1,3.99,0,0,0,0,2.37,,0,3.99,2.37,
Holiday Inn El Monte,SnakClub Almonds Raw Premium Pack,Nuts,2.37,6.75,1,6.75,0,0,0,0,2.37,,0,6.75,2.37,
Sheraton Gateway Los Angeles Hotel,SnakClub Almonds Raw Premium Pack,Nuts,2.37,7,2,14,0,0,0,0,4.74,,0,14,4.74,
E-Central Downtown Los Angeles Hotel,SnakClub Almonds Raw Premium Pack,Nuts,2.37,7.75,1,7.75,0,0,0,0,2.37,,0,7.75,2.37,
The Westin Pasadena,SnakClub Almonds Raw Premium Pack,Nuts,2.37,7.75,3,23.25,0,0,0,0,7.11,,0,23.25,7.11,
Comfort Inn - Anaheim,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.5,1,5.5,0,0,0,0,2.4,,0,5.5,2.4,
Bobrick Market,Altoids Peppermint Mints,Candy Gum & Mints,2.4,2.85,1,2.85,0,0,0,0,2.4,,0,2.85,2.4,
Best Western - Glendora Market,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.5,2,11,0,0,0,0,4.8,,0,11,4.8,
Best Western Plus Stovall's Inn,Altoids Peppermint Mints,Candy Gum & Mints,2.4,6,1,6,0,0,0,0,2.4,,0,6,2.4,
DoubleTree by Hilton Pomona,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.75,2,11.5,0,0,0,0,4.8,,0,11.5,4.8,
Best Western Hesperia Victorville Suites,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.5,1,5.5,0,0,0,0,2.4,,0,5.5,2.4,
Hotel Dena,Altoids Peppermint Mints,Candy Gum & Mints,2.4,6.25,1,6.25,0,0,0,0,2.4,,0,6.25,2.4,
The Westin Long Beach,Altoids Peppermint Mints,Candy Gum & Mints,2.4,6,5,30,0,0,0,0,12,,0,30,12,
Fairfield Inn/TownePlace Suites Barstow,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.75,1,5.75,0,0,0,0,2.4,,0,5.75,2.4,
Ayres Hotel Anaheim,Altoids Peppermint Mints,Candy Gum & Mints,2.4,6,2,12,0,0,0,0,4.8,,0,12,4.8,
Hilton Garden Inn-Home2 Suites Anaheim Resort,Altoids Peppermint Mints,Candy Gum & Mints,2.4,6,4,24,0,0,0,0,9.6,,0,24,9.6,
Ayres Suites Mission Viejo - Lake Forest,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.75,2,11.5,0,0,0,0,4.8,,0,11.5,4.8,
Best Western Plus Marina Shores Hotel,Altoids Peppermint Mints,Candy Gum & Mints,2.4,5.75,1,5.75,0,0,0,0,2.4,,0,5.75,2.4,
FFI - Moorpark Market,Band Aid Bandage Travel,Sundry Items,0.71,5,1,5,0.36,0,0,0,0.71,,0,5.36,1.07,
Desert Palms Market,Band Aid Bandage Travel,Sundry Items,0.71,6.25,3,18.75,1.45,0,0,0,2.13,,0,20.2,3.58,
HIE - Manchester Market,Band Aid Bandage Travel,Sundry Items,0.71,6.25,2,12.5,0.97,0,0,0,1.42,,0,13.47,2.39,
Kings Inn Anaheim Market,Band Aid Bandage Travel,Sundry Items,0.71,6,1,6,0.47,0,0,0,0.71,,0,6.46,1.18,
Best Western Plus Pavilions,Band Aid Bandage Travel,Sundry Items,0.71,5.25,1,5.25,0.41,0,0,0,0.71,,0,5.66,1.12,
Best Western Plus Park Place Anaheim,Band Aid Bandage Travel,Sundry Items,0.71,6.25,5,31.25,2.42,0,0,0,3.55,,0,33.67,5.97,
Best Western Plus Stovall's Inn,Band Aid Bandage Travel,Sundry Items,0.71,6.25,4,25,1.94,0,0,0,2.84,,0,26.94,4.78,
La Quinta Inn & Suites Pomona,Band Aid Bandage Travel,Sundry Items,0.71,5,4,20,2.1,0,0,0,2.84,,0,22.1,4.94,
Crowne Plaza Costa Mesa Orange County,Band Aid Bandage Travel,Sundry Items,0.71,6.25,2,12.5,0.97,0,0,0,1.42,,0,13.47,2.39,
Embassy Suites by Hilton Anaheim North,Band Aid Bandage Travel,Sundry Items,0.71,6.25,5,31.25,2.42,0,0,0,3.55,,0,33.67,5.97,
Holiday Inn Express & Suites San Dimas,Band Aid Bandage Travel,Sundry Items,0.71,5.25,1,5.25,0.51,0,0,0,0.71,,0,5.76,1.22,
Holiday Inn & Suites Anaheim,Band Aid Bandage Travel,Sundry Items,0.71,6.25,4,25,1.94,0,0,0,2.84,,0,26.94,4.78,
Ayres Hotel Chino Hills,Band Aid Bandage Travel,Sundry Items,0.71,6,1,6,0.47,0,0,0,0.71,,0,6.46,1.18,
Anaheim Desert Inn and Suites,Band Aid Bandage Travel,Sundry Items,0.71,6,2,12,0.93,0,0,0,1.42,,0,12.93,2.35,
Hyatt Regency Los Angeles International Airport,Band Aid Bandage Travel,Sundry Items,0.71,5.25,1,5.25,0.51,0,0,0,0.71,,0,5.76,1.22,
Hilton Garden Inn-Home2 Suites Anaheim Resort,Band Aid Bandage Travel,Sundry Items,0.71,6.25,5,31.25,2.42,0,0,0,3.55,,0,33.67,5.97,
The Hotel Amarano Burbank-Hollywood,Band Aid Bandage Travel,Sundry Items,0.71,6.5,3,19.5,2.05,0,0,0,2.13,,0,21.55,4.18,
WorldMark Indio Activities Center Market,Baskin Robbins Rocky Road,Frozen Ice Cream,4.88,8.99,8,71.92,0,0,0,0,39.04,,227.58,71.92,39.04,
Best Western Plus Thousand Oaks Inn,Baskin Robbins Rocky Road,Frozen Ice Cream,4.88,8.5,3,25.5,0,0,0,0,14.64,,0,25.5,14.64,
Hotel Dena,Baskin Robbins Rocky Road,Frozen Ice Cream,4.88,8.99,1,8.99,0,0,0,0,4.88,,0,8.99,4.88,
The Westin Pasadena,Baskin Robbins Rocky Road,Frozen Ice Cream,4.88,12.99,3,38.97,0,0,0,0,14.64,,0,38.97,14.64,
"Sandbourne Santa Monica, Autograph Collection",Baskin Robbins Rocky Road,Frozen Ice Cream,4.88,12.99,2,25.98,0,0,0,0,9.76,,0,25.98,9.76,
FFI - Moorpark Market,Benadryl,Sundry Items,2.26,5,2,10,0.72,0,0,0,4.52,,0,10.72,5.24,
Desert Palms Market,Benadryl,Sundry Items,2.26,6.25,1,6.25,0.48,0,0,0,2.26,,0,6.73,2.74,
Ramada Anaheim Convention Center,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
Fairfield Inn Los Alamitos Market,Benadryl,Sundry Items,2.26,5,1,5,0.46,0,0,0,2.26,,0,5.46,2.72,
Comfort Inn - Huntington Beach,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
Marina Inn Market,Benadryl,Sundry Items,2.26,5.25,2,10.5,0.81,0,0,0,4.52,,0,11.31,5.33,
Holiday Inn Express Pasadena Market,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.55,0,0,0,2.26,,0,5.8,2.81,
Clarion Hotel Market,Benadryl,Sundry Items,2.26,6.25,4,25,1.94,0,0,0,9.04,,0,26.94,10.98,
Days Inn & Suites Anaheim,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
WorldMark Mission Valley,Benadryl,Sundry Items,2.26,6.25,1,6.25,0.48,0,0,0,2.26,,0,6.73,2.74,
SpringHill Suites By Marriott Redlands,Benadryl,Sundry Items,2.26,5,3,15,1.31,0,0,0,6.78,,0,16.31,8.09,
Best Western Plus Pavilions,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
Best Western Plus Park Place Anaheim,Benadryl,Sundry Items,2.26,6.25,2,12.5,0.97,0,0,0,4.52,,0,13.47,5.49,
Best Western Plus Stovall's Inn,Benadryl,Sundry Items,2.26,3.75,1,3.75,0.29,0,0,0,2.26,,0,4.04,2.55,
Best Western Plus Stovall's Inn,Benadryl,Sundry Items,2.26,6.25,1,6.25,0.48,0,0,0,2.26,,0,6.73,2.74,
Crowne Plaza San Pedro,Benadryl,Sundry Items,2.26,6.25,2,12.5,1.22,0,0,0,4.52,,0,13.72,5.74,
SureStay Plus Hotel By Best Western Upland Market,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
Holiday Inn Express & Suites Hesperia Market,Benadryl,Sundry Items,2.26,5.25,2,10.5,0.81,0,0,0,4.52,,0,11.31,5.33,
Best Western Hesperia Victorville Suites,Benadryl,Sundry Items,2.26,5.25,2,10.5,0.81,0,0,0,4.52,,0,11.31,5.33,
Motel 6 Anaheim Maingate Market,Benadryl,Sundry Items,2.26,6.25,2,12.5,0.97,0,0,0,4.52,,0,13.47,5.49,
Hotel Dena,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.55,0,0,0,2.26,,0,5.8,2.81,
Crowne Plaza Costa Mesa Orange County,Benadryl,Sundry Items,2.26,6.25,5,31.25,2.42,0,0,0,11.3,,0,33.67,13.72,
Four Points Sheraton - Ventura,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.41,0,0,0,2.26,,0,5.66,2.67,
Embassy Suites by Hilton Anaheim North,Benadryl,Sundry Items,2.26,6.25,3,18.75,1.45,0,0,0,6.78,,0,20.2,8.23,
BLVD Hotel & Spa,Benadryl,Sundry Items,2.26,5.5,1,5.5,0.54,0,0,0,2.26,,0,6.04,2.8,
Fairfield Inn/TownePlace Suites Barstow,Benadryl,Sundry Items,2.26,6,2,12,1.05,0,0,0,4.52,,0,13.05,5.57,
Holiday Inn Hotel & Suites Monterey Park,Benadryl,Sundry Items,2.26,6,1,6,0.63,0,0,0,2.26,,0,6.63,2.89,
Del Sol Inn Anaheim,Benadryl,Sundry Items,2.26,6,1,6,0.47,0,0,0,2.26,,0,6.46,2.72,
Ramada by Wyndham Hawthorne-LA Stadium,Benadryl,Sundry Items,2.26,5.25,2,10.5,1.1,0,0,0,4.52,,0,11.6,5.62,
Holiday Inn & Suites Anaheim,Benadryl,Sundry Items,2.26,6.25,2,12.5,0.97,0,0,0,4.52,,0,13.47,5.49,
Quality Inn Placentia Anaheim Fullerton,Benadryl,Sundry Items,2.26,5.25,3,15.75,1.38,0,0,0,6.78,,0,17.13,8.16,
Fairfield by Marriott Anaheim North-Buena Park,Benadryl,Sundry Items,2.26,5.25,1,5.25,0.46,0,0,0,2.26,,0,5.71,2.72,
La Quinta Inn and Suites La Habra,Benadryl,Sundry Items,2.26,5.25,2,10.5,0.92,0,0,0,4.52,,0,11.42,5.44,
Ayres Hotel and Spa Mission Viejo,Benadryl,Sundry Items,2.26,6,1,6,0.47,0,0,0,2.26,,0,6.46,2.72,
Hyatt Regency Los Angeles International Airport,Benadryl,Sundry Items,2.26,5.25,2,10.5,1.02,0,0,0,4.52,,0,11.52,5.54,
Hilton Garden Inn-Home2 Suites Anaheim Resort,Benadryl,Sundry Items,2.26,6.25,5,31.25,2.42,0,0,0,11.3,,0,33.67,13.72,
The Hotel Amarano Burbank-Hollywood,Benadryl,Sundry Items,2.26,6.5,2,13,1.36,0,0,0,4.52,,0,14.37,5.88,
Hyatt House Los Angeles-LAX-Manhattan Beach,Benadryl,Sundry Items,2.26,6.25,1,6.25,0.61,0,0,0,2.26,,0,6.86,2.87,
Ayres Suites Mission Viejo - Lake Forest,Benadryl,Sundry Items,2.26,6,1,6,0.47,0,0,0,2.26,,0,6.46,2.72,
The Westin Pasadena,Benadryl,Sundry Items,2.26,6.5,2,13,1.36,0,0,0,4.52,,0,14.37,5.88,
"Sandbourne Santa Monica, Autograph Collection",Benadryl,Sundry Items,2.26,6.5,2,13,1.4,0,0,0,4.52,,0,14.4,5.92,
HIE - Twentynine Palms Market,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,7.25,1,7.25,0,0,0,0,2.39,,0,7.25,2.39,
Behr Yale Market,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,3.17,1,3.17,0,0,0,0,2.39,3.17,0,3.17,2.39,
Holiday Inn Ontario Airport Market,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,8.25,1,8.25,0,0,0,0,2.39,,0,8.25,2.39,
City Express Rancho Cucamonga,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,7.99,1,7.99,0,0,0,0,2.39,,0,7.99,2.39,
Marina Inn Market,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,7.99,3,23.97,0,0,0,0,7.17,,0,23.97,7.17,
Vistar Fontana,Big Az Cheeseburger Charbroiled,Frozen Food,2.39,4.99,4,19.96,0,0,0,0,9.56,,0,19.96,9.56,
Ramada Inn Burbank Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,4.25,1,4.25,0,0,0,0,1.02,,0,4.25,1.02,
Miyako Torrance Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,4,3,12,0,0,0,0,3.06,,0,12,3.06,
Ramada Anaheim Convention Center,Blue Diamond Almonds Smokehouse,Nuts,1.02,3.5,1,3.5,0,0,0,0,1.02,,0,3.5,1.02,
Altura HOC 1st Floor Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,1.99,1,1.99,0,0,0,0,1.02,,0,1.99,1.02,
Behr Main Den 1st Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,0.97,3,2.91,0,0,0,0,3.06,2.94,0,2.91,3.06,
Behr Killz Corner Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,0.97,1,0.97,0,0,0,0,1.02,0.98,0,0.97,1.02,
Behr Garry Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,0.97,1,0.97,0,0,0,0,1.02,0.98,0,0.97,1.02,
Behr Standard Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,0.97,9,8.73,0,0,0,0,9.18,8.82,0,8.73,9.18,
Behr Yale Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,0.97,4,3.88,0,0,0,0,4.08,3.92,0,3.88,4.08,
Holiday Inn Ontario Airport Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,4.25,7,29.75,0,0,0,0,7.14,,0,29.75,7.14,
Bobrick Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,1.4,2,2.8,0,0,0,0,2.04,,0,2.8,2.04,
Fairfield Inn Los Alamitos Market,Blue Diamond Almonds Smokehouse,Nuts,1.02,3.5,1,3.5,0,0,0,0,1.02,,0,3.5,1.02,
Holiday Inn Express San Clemente,Blue Diamond Almonds Smokehouse,Nuts,1.02,4,2,8,0,0,0,0,2.04,,0,8,2.04,
Hyatt Place Pasadena,Blue Diamond Almonds Smokehouse,Nuts,1.02,4,2,8,0,0,0,0,2.04,,0,8,2.04,
Travelodge LAX South,Blue Diamond Almonds Smokehouse,Nuts,1.02,4,2,8,0,0,0,0,2.04,,0,8,2.04,
